OBJECTID *,GIS_ACRES,REGION,THP_YEAR,THP_NUM,COUNTY,TIMBEROWNR,LANDOWNER,SILVI_1,SILVI_2,SILVI_CAT,YARD,UNIT,PLAN_STAT,APPROVED,COMPLETED,COMMENTS,SPATL_MOD,MODIFIED,HD_NUM,GLOBALID *,Shape__Area *,Shape__Length *,Shape *
33853,24.455721,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{3dea8e3b-ff64-4043-84af-7073a3e89ea0},98968.79238,1404.478232,Polygon
33854,15.864472,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{021eebb3-f026-4bf2-a118-a6a4af741292},64201.23872,991.645538,Polygon
33855,25.495175,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{dbf07e29-a587-4ffc-98da-934b81bbf9e2},103175.3137,1590.235707,Polygon
33856,16.676,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{96c30549-168c-4438-8554-c201db6b9ff8},67485.37917,1169.034859,Polygon
33857,28.498466,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{7c619445-3712-414e-9c82-a686162c4a85},115329.2017,1310.165579,Polygon
33858,20.064231,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{373666ae-c444-4e7c-92ee-51f30e11df55},81197.06249,1271.306322,Polygon
33867,15.35549,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{90e030fe-4738-444b-93a1-a9c0e262de9c},62141.46311,1027.622998,Polygon
33868,16.252919,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{217580c0-4602-4276-be95-a27746c36eb9},65773.23078,1175.174644,Polygon
33869,26.720878,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{7696ee93-2123-4d9f-8616-09e6838fcbb0},108135.5555,1409.73436,Polygon
31544,11.162269,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,NAIP_2009,11/13/2009 8:00,2-04-127-BUT,{13e4224a-d496-4f86-9b7c-819aa7e9e1a9},45172.09885,1224.013568,Polygon
36875,25.786938,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,NAIP_2009,3/5/2010 8:00,2-05-125-SHA,{793e6080-6907-4ef3-9925-4f24ebae06d9},104356.037,1461.325883,Polygon
36919,14.799017,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{f2277315-f9ad-4434-9605-52281790f3f7},59889.49564,1050.395681,Polygon
36920,27.547274,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,"NAIP_2016, NAIP_2005",12/19/2017 8:00,2-05-125-SHA,{1bd941cc-443b-4bbe-923b-ddfcb0dc6387},111479.861,1640.491776,Polygon
36782,28.573943,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{1d493188-49e6-48aa-a250-1a79c995f104},115634.6451,1500.453397,Polygon
36783,20.974365,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{4222b3ca-dc47-41ef-a250-41f9820a66cb},84880.24283,1189.589139,Polygon
36784,27.344623,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,NAIP_2009,3/5/2010 8:00,2-05-125-SHA,{d9a68df0-e298-4f67-9ed3-25712d67d584},110659.7632,1572.820437,Polygon
36376,20.356749,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{fbc39939-fda0-4931-9e27-8f782e588ebc},82380.84169,1141.788746,Polygon
36377,22.825341,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{cea9a791-87c1-40e0-a255-7de1438da510},92370.87746,1326.70232,Polygon
36666,22.121055,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{0b7aa700-b0ca-4d72-b2f0-300282e8d8c4},89520.73155,1197.263436,Polygon
36266,19.343521,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{e39c9e18-a1ed-42c3-b23a-44a6a8423fbc},78280.45126,1288.327237,Polygon
36294,30.843212,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{3762c71d-5aac-4ee6-ad2f-6aa3255e0405},124818.0519,1474.140323,Polygon
36319,14.784315,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{51a41a13-7d94-48cd-b9fa-4287fe3f8a38},59829.99903,990.036634,Polygon
36202,26.953009,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{0b8e73e5-c320-426d-9bce-15e360e8ad51},109074.9596,1336.4047,Polygon
36203,23.942276,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{7b8bc7a0-e83a-495b-973f-78a1fcc7f506},96890.95229,1381.338545,Polygon
36205,24.170515,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,NAIP_2016,12/19/2017 8:00,2-05-125-SHA,{de759f25-be2e-441e-a8ed-9c176c202905},97814.60351,1563.174309,Polygon
34982,2.438709,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{6fcf5072-e5a5-415f-aeda-258938748213},9869.106564,913.299148,Polygon
34986,10.780143,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,NAIP_2009,7/3/2014 7:00,2-04-127-BUT,{fac2c2ec-5871-4fbe-9a8e-89d3b7bcd8fa},43625.69177,967.268058,Polygon
35469,20.203203,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-04-127-BUT,{46f7c78e-03a4-44e1-9414-bc93b1ec58d8},81759.45994,1196.951242,Polygon
34845,3.220932,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Balloon or Helicopter,<Null>,Unlogged,12/11/2002 8:00,12/3/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-02-067-BUT,{b64cd048-692b-4bdf-bbb3-34846e7a13f3},13034.65136,1131.713935,Polygon
34908,0.559002,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{c606b961-32ec-456d-a05b-ad76b106f387},2262.202415,267.513793,Polygon
34909,0.691528,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{7c767f87-002d-4256-8667-72d2c87d8e9a},2798.513859,240.813101,Polygon
34914,0.415474,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{9a5c4068-bd1c-41aa-a149-3b6250ec8cc4},1681.363575,192.73333,Polygon
34915,1.984198,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{fc3ab4f5-a010-43b4-ac94-3571c4904703},8029.76564,570.011568,Polygon
34916,0.516805,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{5ef8f06f-5153-43c1-9803-461e3f8b75ef},2091.436403,249.490891,Polygon
34917,3.252447,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{ed46308e-ecdc-4d98-ae64-8a322ab3a418},13162.18483,1288.352184,Polygon
34918,1.510674,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{02c3b665-3810-476a-9aff-eada4bf9cb1d},6113.480263,502.479768,Polygon
34944,27.629721,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{7547ace5-e4f2-4eae-b54a-505556bbc257},111813.5123,1720.99627,Polygon
34945,19.003066,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{f43626c4-2ff1-4856-a175-c2d29e3fee12},76902.68085,1204.844121,Polygon
34946,17.128078,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{d6f4e57f-8fac-47fd-b53e-77da26448804},69314.87117,1403.558887,Polygon
34955,1.207564,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-02-067-BUT,{90b520b1-9ba4-4cb5-927c-ccc7df64bdae},4886.839687,398.884075,Polygon
34281,6.810639,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2005,3/5/2009 8:00,2-02-067-BUT,{404c9bef-90ef-4bdd-a453-8c319274e457},27561.67742,1635.598633,Polygon
34285,2.222383,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2009,2/6/2012 8:00,2-02-067-BUT,{1ef0d969-868d-4503-90c1-7763ad3a9beb},8993.666294,529.62218,Polygon
34302,16.236695,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Cable System,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2005,3/5/2009 8:00,2-02-067-BUT,{fccd2d37-d7b7-438e-940a-5ffa26b3fa5b},65707.57223,1797.647892,Polygon
34303,21.825625,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2009,2/6/2012 8:00,2-02-067-BUT,{a48b3b7a-451b-4913-8685-f0862a212c9c},88325.17,1216.787669,Polygon
34349,13.71632,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Balloon or Helicopter,<Null>,Unlogged,12/11/2002 8:00,12/3/2008 8:00,Unlogged per RM-71,<Null>,<Null>,2-02-067-BUT,{b05d4225-241c-45ba-8f67-e90a2235a6c9},55507.9766,1251.201891,Polygon
35230,17.370062,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-04-127-BUT,{fa63711e-571d-4bd2-89de-e3206b976542},70294.14731,2149.90291,Polygon
35231,20.140392,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-04-127-BUT,{8737bf34-5f26-4ea1-9669-d6ec49e78969},81505.27525,1554.430239,Polygon
35283,20.140769,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-04-127-BUT,{40648bd8-7016-4231-a5dd-59ddb9352145},81506.8015,1283.948236,Polygon
35284,15.942786,2 - Cascade,2004,127,Butte,R H Emmerson & Son LLC,R H Emmerson & Son LLC,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/31/2004 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-04-127-BUT,{bf7ef6e1-0d9f-429c-a9dd-d7beed8f812f},64518.16456,1328.863387,Polygon
33808,16.319141,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{6a5157af-1dfe-4e55-a797-4452cb61de59},66041.2194,1178.06256,Polygon
33809,17.053356,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{16075e1e-b431-4e2f-8163-7925ff83842f},69012.48196,1667.435113,Polygon
33810,8.447115,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{326802ac-11f3-4080-aac0-96cd48697120},34184.26206,896.080549,Polygon
34129,21.468527,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Alternative Prescription,Seed Tree Seed Step,Evenaged Management,Tractor or Skidder,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{2b7dff05-53e0-4130-b1f5-cab9a082fb5d},86880.04703,1159.09035,Polygon
34130,6.007706,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Cable System,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{c5a3122d-7550-42e6-a1e2-6b6efd73ea7b},24312.32168,682.082187,Polygon
34132,47.105609,2 - Cascade,2003,131,Tehama,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Selection,<Null>,Unevenaged Management,Cable System,<Null>,Completed,11/25/2003 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-03-131-TEH,{f45dc2fc-8612-4f16-83f5-3c5b942ff639},190629.6348,3437.235471,Polygon
34592,6.047617,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Seed Tree Seed Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2009,2/6/2012 8:00,2-02-067-BUT,{28ca39e6-3d39-4ce0-8560-42d2f69ea2aa},24473.83605,620.03412,Polygon
34658,7.329284,2 - Cascade,2002,67,Butte,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Seed Tree Seed Step,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/11/2002 8:00,12/3/2008 8:00,<Null>,NAIP_2009,2/6/2012 8:00,2-02-067-BUT,{ab20f91b-138c-4251-9656-cd42c861d37b},29660.55949,913.59578,Polygon
39912,28.348522,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{e7ab75fb-909a-4d8e-aaae-185ab876574a},114722.399,1364.873486,Polygon
38999,21.260823,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{f64bbb5d-4db8-4f9b-85ec-33d62437fb6f},86039.49796,1330.924777,Polygon
39000,23.078571,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{567210a8-46b2-40bd-ba9c-e8be728973d1},93395.66411,1382.848846,Polygon
38950,15.03793,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{e35cb65c-92ca-4e06-ab02-73f9e177e572},60856.34392,1041.386247,Polygon
38951,17.7778,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{33721932-df42-4cba-9704-be73c408d56f},71944.20528,1466.899603,Polygon
38952,23.585859,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{f698f72c-d432-4792-8b03-575f99cd9884},95448.58449,1347.853075,Polygon
38953,28.208624,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{a47cc66f-9358-43e7-a535-cae192e86e29},114156.2529,1631.678999,Polygon
38954,17.385101,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{e564af66-f203-4988-9cc3-5a291acfd40d},70355.0088,1273.144939,Polygon
38955,24.629873,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{c1bb54e5-da8d-43bd-8d0d-ea234371ea83},99673.55974,1392.755029,Polygon
38956,21.916833,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{a4af559a-9343-4d45-ac53-b5391792c717},88694.27597,1474.363585,Polygon
38704,20.439863,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{bc0f5cad-f8bb-441e-830e-00c77fe64bea},82717.1908,1189.680108,Polygon
38726,20.345651,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{99f34822-0a00-45dc-8ce6-6f5adeb50cc1},82335.9302,1300.40325,Polygon
38727,28.631663,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{1bb8d6eb-64ac-41a0-976a-8c6e5d899e01},115868.2308,1488.75801,Polygon
38880,28.522347,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{caa4b78f-2e09-490f-a997-c58621619489},115425.8412,1498.884511,Polygon
38881,27.527327,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{7fbd0b4d-b2f7-4dc6-9622-5dd81490c385},111399.14,1464.759228,Polygon
36858,20.531911,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{f63a636e-9bbb-4476-a458-0734f2181680},83089.69513,1244.625767,Polygon
38165,8.563411,2 - Cascade,2005,125,Shasta,Sierra Pacific Holding Co,Sierra Pacific Holding Co,Clearcut,<Null>,Evenaged Management,Tractor or Skidder,<Null>,Completed,12/22/2005 8:00,12/3/2008 8:00,<Null>,<Null>,<Null>,2-05-125-SHA,{5faca9a9-28fd-4104-a681-f3680cb1436f},34654.89418,797.995452,Polygon
